dataset,nb_samples,privacy_budget,nb_tree,nb_tree_per_ensemble,max_depth,max_leaves,learning_rate,nb_of_runs,mean,std,model,config,balance_partition
abalone,300,0.000000,5,50,6,-1,0.100000,5,3.057812,0.276530,DPGBDT,Vanilla
abalone,300,0.100000,5,50,6,-1,0.100000,3,39.825056,7.722810,DPGBDT,DFS
abalone,300,0.200000,5,50,6,-1,0.100000,3,19.330572,2.125810,DPGBDT,DFS
abalone,300,0.300000,5,50,6,-1,0.100000,3,9.628168,0.518493,DPGBDT,DFS
abalone,300,0.400000,5,50,6,-1,0.100000,3,9.014468,0.445490,DPGBDT,DFS
abalone,300,0.500000,5,50,6,-1,0.100000,3,7.085497,0.660029,DPGBDT,DFS
abalone,300,0.600000,5,50,6,-1,0.100000,3,5.428818,0.137914,DPGBDT,DFS
abalone,300,0.700000,5,50,6,-1,0.100000,3,5.113008,0.361569,DPGBDT,DFS
abalone,300,0.800000,5,50,6,-1,0.100000,3,4.656910,0.216205,DPGBDT,DFS
abalone,300,0.900000,5,50,6,-1,0.100000,3,5.392398,0.216929,DPGBDT,DFS
abalone,300,0.100000,5,50,6,-1,0.100000,3,27.107802,4.808366,DPGBDT,3-trees
abalone,300,0.200000,5,50,6,-1,0.100000,3,13.676555,1.135119,DPGBDT,3-trees
abalone,300,0.300000,5,50,6,-1,0.100000,3,10.102962,1.355330,DPGBDT,3-trees
abalone,300,0.400000,5,50,6,-1,0.100000,3,6.536313,0.370501,DPGBDT,3-trees
abalone,300,0.500000,5,50,6,-1,0.100000,3,6.349106,0.370144,DPGBDT,3-trees
abalone,300,0.600000,5,50,6,-1,0.100000,3,5.811376,0.248658,DPGBDT,3-trees
abalone,300,0.700000,5,50,6,-1,0.100000,3,5.607529,0.683850,DPGBDT,3-trees
abalone,300,0.800000,5,50,6,-1,0.100000,3,5.680942,0.371891,DPGBDT,3-trees
abalone,300,0.900000,5,50,6,-1,0.100000,3,4.544133,0.144412,DPGBDT,3-trees
abalone,300,0.100000,5,50,6,-1,0.100000,3,8.995847,1.727607,DPRef,DFS
abalone,300,0.200000,5,50,6,-1,0.100000,3,6.740080,0.352555,DPRef,DFS
abalone,300,0.300000,5,50,6,-1,0.100000,3,5.590650,0.087873,DPRef,DFS
abalone,300,0.400000,5,50,6,-1,0.100000,3,6.097929,0.835379,DPRef,DFS
abalone,300,0.500000,5,50,6,-1,0.100000,3,4.665532,0.117268,DPRef,DFS
abalone,300,0.600000,5,50,6,-1,0.100000,3,5.730119,0.559773,DPRef,DFS
abalone,300,0.700000,5,50,6,-1,0.100000,3,4.493670,0.386655,DPRef,DFS
abalone,300,0.800000,5,50,6,-1,0.100000,3,4.528488,0.271236,DPRef,DFS
abalone,300,0.900000,5,50,6,-1,0.100000,3,4.793236,0.167710,DPRef,DFS
abalone,5000,0.000000,50,50,6,-1,0.100000,5,2.157464,0.040616,DPGBDT,Vanilla
abalone,5000,0.100000,50,50,6,-1,0.100000,3,23.982141,2.950247,DPGBDT,DFS
abalone,5000,0.200000,50,50,6,-1,0.100000,3,13.541770,1.611223,DPGBDT,DFS
abalone,5000,0.300000,50,50,6,-1,0.100000,3,11.906319,1.688545,DPGBDT,DFS
abalone,5000,0.400000,50,50,6,-1,0.100000,3,6.989892,0.675625,DPGBDT,DFS
abalone,5000,0.500000,50,50,6,-1,0.100000,3,6.584217,0.402647,DPGBDT,DFS
abalone,5000,0.600000,50,50,6,-1,0.100000,3,5.287313,0.162706,DPGBDT,DFS
abalone,5000,0.700000,50,50,6,-1,0.100000,3,4.250842,0.194109,DPGBDT,DFS
abalone,5000,0.800000,50,50,6,-1,0.100000,3,4.589176,0.518305,DPGBDT,DFS
abalone,5000,0.900000,50,50,6,-1,0.100000,3,3.774869,0.149965,DPGBDT,DFS
abalone,5000,0.100000,50,50,6,-1,0.100000,3,20.780542,1.906728,DPGBDT,3-trees
abalone,5000,0.200000,50,50,6,-1,0.100000,3,10.439278,0.867916,DPGBDT,3-trees
abalone,5000,0.300000,50,50,6,-1,0.100000,3,9.785850,0.763912,DPGBDT,3-trees
abalone,5000,0.400000,50,50,6,-1,0.100000,3,5.984709,0.526107,DPGBDT,3-trees
abalone,5000,0.500000,50,50,6,-1,0.100000,3,6.188193,0.754497,DPGBDT,3-trees
abalone,5000,0.600000,50,50,6,-1,0.100000,3,4.536902,0.371828,DPGBDT,3-trees
abalone,5000,0.700000,50,50,6,-1,0.100000,3,5.370348,0.506830,DPGBDT,3-trees
abalone,5000,0.800000,50,50,6,-1,0.100000,3,4.061015,0.286554,DPGBDT,3-trees
abalone,5000,0.900000,50,50,6,-1,0.100000,3,4.190300,0.372410,DPGBDT,3-trees
abalone,5000,0.100000,50,50,6,-1,0.100000,3,11.723650,0.514313,DPRef,DFS
abalone,5000,0.200000,50,50,6,-1,0.100000,3,17.750765,0.281682,DPRef,DFS
abalone,5000,0.300000,50,50,6,-1,0.100000,3,17.087279,1.573847,DPRef,DFS
abalone,5000,0.400000,50,50,6,-1,0.100000,3,14.066791,0.882431,DPRef,DFS
abalone,5000,0.500000,50,50,6,-1,0.100000,3,15.319710,0.691100,DPRef,DFS
abalone,5000,0.600000,50,50,6,-1,0.100000,3,13.924404,0.778162,DPRef,DFS
abalone,5000,0.700000,50,50,6,-1,0.100000,3,12.823748,0.569109,DPRef,DFS
abalone,5000,0.800000,50,50,6,-1,0.100000,3,10.137013,0.807068,DPRef,DFS
abalone,5000,0.900000,50,50,6,-1,0.100000,3,7.627807,0.270559,DPRef,DFS
